SMILES,VINA,CNSMPO
C1=CC=C(C=C1)N2C3=CC=CC=C3C(C2=O)(CC4=CC=NC=C4)CC5=CC=NC=C5,-7.6,4.067947861285714
CN(CCCN1C2=CC=CC=C2CCC3=CC=CC=C31)CC(=O)C4=CC=C(C=C4)Cl,-8.4,2.7562857142857142
CN(C)C(=O)C(CCN1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4,-7.9,3.0213151482619045
CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,-8.3,4.0592103465000005
CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl,-7.6,4.5443538505
CCCC1=C(C=CC(=C1O)C(=O)C)OCCCCC2=NNN=N2,-6.1,4.690108246333334
C1CN(CCN1)C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4,-7.4,5.331777916833333
C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4,-7.4,5.025865543
C1=CC=C(C=C1)NC2=CC(=O)C3=C(C2=O)C=CC=N3,-6.9,5.833333333333332
CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCC(=O)NO,-5.9,5.166666666666667
CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24,-6.7,3.1472809463333333
CC1=NN(C(=O)C1)C2=CC=CC=C2,-5.7,5.6335
C=C=CCNCCCCNCC=C=C,-4.6,4.2580770825
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,-7.1,4.756606714
CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)O)Cl,-6.8,4.088035403
CC1=CC(=O)C2=CC=CC=C2C1=O,-5.9,5.707000000000001
CCOC(=O)C1(CCN(CC1)C)C2=CC=CC=C2,-5.8,5.457188409
C(CS)N=C(N)N,-3.1,4.166666666666667
C1=CC(=C(C=C1N)C(=O)O)O,-4.9,5.166666666666667
COC1=CC(=CC(=C1OC)OC)CCN,-4.8,4.946545912833333
CN(C)C(=N)N=C(N)N,-4.0,4.059
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3,-6.8,4.847632736
CC1=NC=C(N1CCO)[N+](=O)[O-],-4.5,5.833333333333332
CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2,-6.1,5.986123957
CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F,-7.8,4.04786272
CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,-5.8,5.833333333333332
C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O,-6.0,4.7574302295
C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO,-5.9,2.7186303172142865
C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3I,-7.9,5.4126294533333335
C1CNCCN(C1)S(=O)(=O)C2=CC=CC3=C2C=CC=C3Cl,-7.9,5.814629453333333
CC1(CN(C(N(C1)S(=O)(=O)C2=CC=C(C=C2)OC)C(=O)NO)S(=O)(=O)C3=CC=C(C=C3)OC)C,-7.9,3.5
CCOC(=O)NC1=C[N+](=NO1)N2CCOCC2,-5.3,5.833333333333332
C1=CC=C(C(=C1)N)NC(=O)C2=CC=C(C=C2)CNC(=O)OCC3=CN=CC=C3,-7.3,4.351712082642857
C1=C(ONC1=O)CN,-4.0,5.0920457215
CC(C)N1C=NC2=C(N=C(N=C21)NCC3=CC=C(C=C3)OC)NCC4=CC=C(C=C4)OC,-7.2,3.4554837326428567
COC1=CC(=CC2=C1OCO2)CC=C,-5.2,5.1158106245
C1CCC(CC1)NC(=O)NC2CCCCC2,-6.4,5.158970341
CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)NCCC4=CC=CC=C4,-8.3,3.132419399190476
C1CN(CCN1)C2=CC=CC(=C2)C(F)(F)F,-6.4,4.397690791333333
C1=CC2=C(C=CC(=C2)S(=O)(=O)NCCCCN)C(=C1)Cl,-6.4,4.6615115925
C1=CC=C2C(=C1)C=CC=C2S(=O)(=O)NCCCCCCN,-6.4,4.5
CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C,-5.1,4.4898786135
CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,-6.4,4.598006216
C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,-7.9,3.0
CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl,-6.9,3.3877303387142863
CC1=C(C(=O)C(=C(C1=O)OC)OC)CC=C(C)C,-6.1,5.8906500920000004
CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4,-7.0,5.589327916833333
C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,-7.1,4.221363154833333
CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC,-6.5,5.2410000000000005
CN1C(=CC(=O)N(C1=O)C)NCCN(CCCC2=CC=C(C=C2)[N+](=O)[O-])CCO,-6.0,3.7712604045714286
C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F,-7.0,5.396002107
CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,-6.9,5.642
CN1C(=O)CN=C(C2=C1C=CC(=C2)[N+](=O)[O-])C3=CC=CC=C3,-7.5,5.7939914925
C1C(=O)NC2=C(C=C(C=C2)Cl)C(=N1)C3=CC=CC=C3F,-7.1,4.9786141163333335
CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31,-7.4,3.1200898443333327
C1=CC=C(C=C1)CCCNC2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O,-6.9,4.747686319333334
C1C2=NOC(=O)N2C3=C(O1)C=CC(=C3)Br,-6.3,5.9992597915
C1=CC2=C(C=C1C(F)(F)F)NC(=O)N2C3=C(C=CC(=C3)C(F)(F)F)O,-8.6,3.8338148672142855
CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2CCCCC2,-6.9,5.642
C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)N,-6.5,5.469454399
C1CCC(CC1)COC2=NC(=NC3=C2NC=N3)NC4=CC=C(C=C4)S(=O)(=O)N,-7.9,3.3956551578095238
C1=CC=C(C=C1)COC2=NC(=NC3=C2NC=N3)N,-6.5,5.5
CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3,-6.4,5.166666666666667
C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3,-6.6,5.601649907333334
CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O,-6.3,5.833333333333332
C[N+](C)(C)CC#CCN1CCCC1=O,-4.7,5.0155
C1CN=C(N1)NC2=C(C=C(C=C2Cl)I)Cl,-5.8,4.7168294
COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4=CC=C(C=C4)I,-8.1,3.082930342
C1=CC(=CC=C1C2=C(NN(C2=O)C3=CC=C(C=C3)Cl)C4=CC=NC=C4)F,-8.2,5.12865433747619
CCCCCCCCCCCCCCCC(=O)C(F)(F)F,-4.5,3.0
CCCCCCCCCCCCCCCC(=O)NCCO,-4.7,3.508392891
COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,-6.8,5.4285885215
CN1C=NC2=C1C(=O)N(C(=O)N2)C,-5.2,5.833333333333332
CN(CC#C)CC1=CC=CC=C1,-4.8,4.975242707
COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br)OC,-6.9,4.419356168976191
CNC1=NC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)Br,-6.9,4.9232575015
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,-7.5,3.823027649928572
CCC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC(=CC=C3)Br,-7.6,3.8365062299285713
C1=CC(=CC=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)[N+](=O)[O-],-8.1,4.158416662047618
COC1=CC=CC(=C1N)C2=CC(=O)C3=CC=CC=C3O2,-7.7,5.833333333333332
C1=CC(=CC=C1C(=N)N)OCCCCCOC2=CC=C(C=C2)C(=N)N,-6.2,3.0
CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,-5.7,6.0
C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO,-6.8,4.1612513242619045
CCOC1=CC=C(C=C1)NC(=O)C,-4.8,5.749833333333332
CC(C)(CC1=CC=CC=C1)N,-5.1,4.215333333333334
C1=CC=C(C=C1)CCCC(=O)O,-5.3,4.833333333333333
CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3,-6.5,4.3272649560000005
C1=CC=C(C=C1)CS(=O)(=O)F,-4.8,4.707
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O)O)O)O,-6.5,3.3912868401666665
CC1=CC=C(C=C1)C(=O)CN2C3=C(CCCC3)SC2=N,-7.6,5.059993647833333
C1CC(=O)N(C1)CC(=O)N,-4.2,5.833333333333332
CN(C)CC(=O)NC1=CC2=C(C=C1)NC(=O)C3=CC=CC=C32,-7.7,5.5
CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=CC4=CC=CC=C43)N,-8.6,4.627396643333333
CC(C)(C)N1C2=NC=NC(=C2C(=N1)C3=CC=C(C=C3)Cl)N,-7.4,5.012829777833333
C1=CC=C(C=C1)N2C3=NC=NC(=C3C=N2)N,-6.5,5.833333333333332
CC1=C(C(=C(C(=N1)N=NC2=C(C=C(C=C2)S(=O)(=O)O)S(=O)(=O)O)COP(=O)(O)O)C=O)O,-7.3,3.0
C1=CC=C(C=C1)C(=O)NC2=CC(=O)C3=CC=CC=C3C2=O,-8.2,5.827583402833332
C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,-7.9,2.3554134188571427
COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC,-8.1,5.059466666666666
CCCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)OCCN(CC)CC,-6.1,3.055982219
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O,-5.4,4.833333333333333
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)SC(C)(C)SC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C,-7.3,2.5
CC(C)NC(=O)C1=CC=C(C=C1)CNNC,-5.7,4.988397957166667
CC[N+](C)(CC)CCC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N,-6.6,5.110028571428573
C1=CC(=CC=C1C(=O)CBr)O,-4.4,5.698333333333332
COC1=CC=C(C=C1)C(=O)CBr,-4.6,5.2669694305000005
C1=CC(=CC=C1C(=O)CBr)OCC(=O)O,-5.1,5.833333333333332
CN(C)CCC1=CNC2=C1C(=CC=C2)O,-5.4,4.61152133
CC1(C([N+](=C(N1O)C2=CC=CC=C2)[O-])(C)C)C,-6.6,5.833333333333332
CN(C)CCN(CC1=CC=C(C=C1)OC)C2=CC=CC=N2,-6.2,5.0862521769999995
CCC1=C(C(=NC(=N1)N)N)C2=CC=C(C=C2)Cl,-6.2,5.383285966
C1=CC(=CN=C1)NC(=O)CCCCCCC(=O)NO,-5.7,5.1226666666666665
C1CN(CCN1CCOCCO)C2=NC3=CC=CC=C3SC4=CC=CC=C42,-7.4,5.343877487904761
C1CCN(CC1)CCOC2=CC=C(C=C2)C(=O)C3=C(SC4=C3C=CC(=C4)O)C5=CC=C(C=C5)O,-8.3,2.4782594406428573
CC(C)OC1=C(N=CC=C1)N(C)C2CCN(CC2)CC3=CC=C(C=C3)I,-6.7,2.8002877501428567
C1CCC(=NOC(=O)NCCCCCCNC(=O)ON=C2CCCCC2)CC1,-5.9,3.1959588660238087
C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N,-5.5,4.933737163333333
CC1=C(C(=O)N2CCCCC2=N1)CCN3CCC(CC3)C4=NOC5=C4C=CC(=C5)F,-8.8,5.257737398785714
CC1=C(C(=O)N2C=CSC2=N1)CCN3CCC(=C(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F)CC3,-8.7,3.014845059214286
CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCSC(=N)N,-8.2,2.8818809523809517
CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3,-6.7,5.719544748500001
CC(=O)OCC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2,-6.3,5.461467803333332
CCSC(=N)N,-3.0,4.5
CSC(=N)N,-2.9,4.5
C=CCC1=CC2=C(C=C1)OCO2,-5.1,4.6524749915
C[N+]1=C2C(=C3C=CC4=C(C3=C1)OCO4)C=CC5=CC6=C(C=C52)OCO6,-9.6,6.0
C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,-6.6,5.1806505925
CCC1=C(N=C(N1)C2=CC=C(C=C2)OC)C3=CC=NC=C3,-6.9,5.078347000833333
COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F,-7.9,5.0560084655476185
C1=CC(=CC=C1C2=NC(=C(N2)C3=CC=NC=C3)C4=CC=C(C=C4)F)O,-7.7,3.9493437985
C(CCCC(=O)NO)CCC(=O)NO,-5.5,4.711333333333333
C1=CC2=C3C(=C1)C(=O)N(C(=O)C3=CC=C2)CCCCCC(=O)NO,-7.7,5.5
C1=CC2=C(C=C1O)C(=CN2)CCN,-5.4,4.166666666666667
C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,-5.6,4.0
C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(=O)C4=CC=C(C=C4)F,-7.9,5.336181149619048
C1CC(=O)OC2=C1C3=CC=CC=C3C=C2,-6.7,4.877176892
C1=CC=C2C(=C1)C(=NN(C2=O)CC3=C(C=C(C=C3)Br)F)CC(=O)O,-7.3,5.317071615904761
CCCCCCCCCCCCCCCCCC(=O)O,-4.5,2.833333333333333
CC1=C(C=C(C=C1)NC(=O)C2=CC=C(C=C2)CN3CCN(CC3)C)NC4=NC=CC(=N4)C5=CN=CC=C5,-9.0,2.9560399273571427
C1=CC=C(C=C1)NC(=O)CCCCCCC(=O)NO,-6.0,5.166666666666667
CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,-5.1,5.5
CC1=CC(=NC(=N1)NS(=O)(=O)C2=CC=C(C=C2)N)C,-6.6,5.3276666666666666
C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N,-7.2,5.5
C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N=NC3=CC(=C(C=C3)O)C(=O)O,-8.2,3.268648649452381
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,-6.1,4.731505724
C=CCN1CCC2=C(CC1)SC(=N2)N,-5.1,5.716981324333331
C1=CC(=CC=C1OC2=C(C=C(C=N2)Cl)Cl)OC3=C(C=C(C=N3)Cl)Cl,-7.3,3.6996428571428566
CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,-5.3,5.3020000000000005
C1=C(SNC1=O)CN,-3.7,4.8220748495
CCN(CC)CCOC1=CC2=C(C=C1)C3=C(C2=O)C=C(C=C3)OCCN(CC)CC,-6.5,4.268309829571429
CCOC(=O)NNC1=NN=CC2=CC=CC=C21,-6.0,5.5
C1CN=C(N1)CC2=CC=CC=C2,-5.4,4.133333333333333
CC1=CC=C(C=C1)C(=O)C2=CC=C(N2C)CC(=O)O,-6.6,5.833333333333332
CC1=CC(=CC=C1)N(C)C(=S)OC2=CC3=CC=CC=C3C=C2,-7.9,3.0
C1=CC=NC(=C1)CN(CCN(CC2=CC=CC=N2)CC3=CC=CC=N3)CC4=CC=CC=N4,-5.9,5.304565348214286
C1CC(CCC1CN)C(=O)O,-4.7,4.5
CC1=CC(=C(C(=C1)C)N=C2C=C3C4=CC(=C(C=C4CCN3C(=O)N2C)OC)OC)C,-8.2,3.885813761714286
C1=CC=C(C=C1)C2=NC3=C(N=C(N=C3N=C2N)N)N,-6.7,4.166666666666667
C1=CC(=C(C=C1Cl)O)OC2=C(C=C(C=C2)Cl)Cl,-6.4,3.315282480333333
CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,-7.5,2.8488653582142858
C[N+]1=CC=CC(=C1)C(=O)O,-4.3,4.833333333333333
COC1=CC(=CC(=C1OC)OC)CC2=CN=C(N=C2N)N,-6.1,4.941333333333334
CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C,-7.1,5.100473
C1=CSC(=C1)C(=O)CC(=O)C(F)(F)F,-5.1,5.449069511
C1=CC(=CC=C1CCN)O,-4.3,4.668341022
CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C=C(C#N)C#N,-5.9,3.8537795158333337
C1=CC2=C(C=CC=C2Cl)C(=C1)S(=O)(=O)NCCCCCCN,-6.6,4.5
COC1=CC=CC=C1N2CCN(CC2)CCN(C3=CC=CC=N3)C(=O)C4CCCCC4,-7.9,3.9707886914999997
CC1=C(C(=CC=C1)NC2=CC(=NC(=N2)SCC(=O)O)Cl)C,-6.8,5.1981754460000005
C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O,-6.4,5.166666666666667
COC1=CC(=C(C=C1N2N=C(N=[N+]2C3=CC(=C(C=C3OC)[N+](=O)[O-])S(=O)(=O)O)C(=O)NC4=CC=CC=C4)S(=O)(=O)O)[N+](=O)[O-],-4.6,3.1666666666666665
CC1=C(C(=CC=C1)C)NC2=NCCCS2,-5.9,3.9846457443333327
C1=CC=C(C=C1)CN2C3=CC=CC=C3C(=N2)C4=CC=C(O4)CO,-7.0,4.9429028918333335
CN(CCC1=CC(=C(C=C1)OC)OC)CCC2=CC(=C(C=C2)OC)OC,-6.0,4.9067063525000005
CC1=CC=CC=C1S(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)NC(=O)OC5CCCC5)C)OC,-8.0,1.7356666666666665
CCN(C1=CC=CC(=C1)C2=CC=NC3=C(C=NN23)C#N)C(=O)C,-7.3,6.0
CC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N(C)C)NC(=O)C3=CC=C(C=C3)O,-8.2,3.2188161325238096
CC1=CC=C(C=C1)C2=C(N3C=C(C=CC3=N2)C)CC(=O)N(C)C,-7.2,5.3649304855
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)O)C)O)F)C,-9.4,4.773759523809526
CC1=C(C(=O)C2=C(C1=O)N3C[C@H]4[C@@H]([C@@]3([C@@H]2COC(=O)N)OC)N4)N,-6.8,4.166666666666667
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O,-8.4,5.488704294500001
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O,-8.3,4.9880523809523805
C[C@]12C[C@@H]([C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C)O,-8.2,5.0024523809523815
C[C@]12CC[C@H]3[C@H]([C@@H]1C[C@H]([C@@H]2O)O)CCC4=C3C=CC(=C4)O,-8.3,4.831623237166667
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=C3C=CC(=C4)O,-8.3,4.2547539699999986
CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC,-5.3,3.0235525593333326
CC1=CC=C(C=C1)N(CC2=NCCN2)C3=CC(=CC=C3)O,-6.8,4.9905530205
C1(=O)C(=O)NC(=O)NC1=O,-4.4,4.5
CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,-6.1,4.863333333333334
C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)F)CO)O,-6.1,4.863333333333334
CC(C)NC[C@H](C1=CC(=C(C=C1)O)O)O,-5.4,4.51987406
CNC[C@@H](C1=CC(=C(C=C1)O)O)O,-4.9,4.5439140585
C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)C[C@@H](C(=O)O)N,-7.3,2.1248725756666667
C[C@@H](CC1=CC=CC=C1)N,-4.9,4.215333333333334
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C,-10.2,4.459102565857143
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C=O)O,-8.7,5.441119047619047
C[C@]12CC(=O)[C@H]3[C@H]([C@@H]1CC[C@@]2(C(=O)CO)O)CCC4=CC(=O)C=C[C@]34C,-8.5,5.444333333333333
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,-8.5,4.043818816333333
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C)O)CC[C@@H]4[C@@]3(COC(=O)C4)C,-9.0,5.356499601833333
C[C@]12CC[C@H](C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O,-8.8,4.431048796833333
C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)O)C,-8.8,4.836628278333333
C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O,-6.5,3.0
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N,-7.0,3.0
C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)N,-7.1,3.0
C1=C2C(=CC(=C1Cl)Cl)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O,-6.9,5.166666666666667
C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)I)CO)O,-6.1,4.863333333333334
CC[C@H]1[C@H](COC1=O)CC2=CN=CN2C,-5.2,6.0
C1CCC2=NN=NN2CC1,-4.9,6.0
C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O,-7.4,2.8020706746666657
C[C@@]12[C@H]3CC[C@@H]([C@@]1(C(=O)OC2=O)C)O3,-5.9,6.0
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,-6.8,3.0
C[C@@]12CCN([C@@H]1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,-7.1,5.748057826333332
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=C3C=CC(=C4)O,-8.4,4.102902213999999
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C,-9.4,4.1326977995
CN1CCC2=C3[C@H]1CC4=C(C3=CC=C2)C(=C(C=C4)O)O,-7.9,5.207587512
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CCC4=CC(=O)CC[C@]34C,-9.0,4.832910035833333
CN(C)C1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)N)O,-6.8,3.798397174166667
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)O)O)O)N,-6.9,3.519978571428572
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,-6.2,4.022333333333333
C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)O)O)O,-7.0,3.684564285714286
C1[C@H]([C@@H]([C@H]([C@@H]([C@H]1N)O[C@@H]2[C@@H]([C@H]([C@@H]([C@H](O2)CN)O)O)O)O)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)N)O)N,-7.6,2.4113317181428577
C1[C@@H]([C@H](O[C@H]1N2C=C(C(=O)NC2=O)Br)CO)O,-6.1,4.863333333333334
CNC[C@@H](C1=CC(=CC=C1)O)O,-4.8,4.323126409666667
C1=CC(=C(C=C1C[C@@H](C(=O)O)N)O)O,-5.4,3.864819636833333
C1=CC(=CC=C1C[C@@H](C(=O)O)N)O,-5.0,4.574016705666668
C[C@H]1C[C@H]([C@@H](NC1)[C@@H](C)C2=C(C3=C(C=C2)[C@@H]4CC=C5C[C@H](CC[C@@]5([C@H]4C3)C)O)C)O,-10.3,3.1490938863809514
C1=CC(=CC=C1CCC(=O)C2=C(C=C(C=C2O[C@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)O,-7.3,3.4541928571428566
C1[C@@H]2[C@H]([C@H]([C@@H](O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O,-7.4,4.166666666666667
C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O)N,-6.6,4.0
CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C,-7.2,4.754142857142857
CNCCC1=CNC2=CC=CC=C21,-5.3,4.12
CN(C)CCC1=CNC2=CC=CC=C21,-5.4,4.071194766333333
CCN(CC)CCC1=CNC2=CC=CC=C21,-5.7,3.836992488333333
CCCN(CCC)CCC1=CNC2=CC=CC=C21,-5.7,3.314470093333333
C1=CC2=C(C=C1Cl)N=C(O2)N,-4.8,5.833333333333332
C1CSS[C@@H]1CCCCC(=O)O,-4.5,4.833333333333333
CC(=O)N[C@H]1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,-7.6,5.5515976190476195
C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,-6.5,3.1203214285714287
C[C@H]1C[C@@H](C(=O)[C@@H](C1)[C@@H](CC2CC(=O)NC(=O)C2)O)C,-7.2,5.5
C1=CC(=O)OC2=CC3=C(C=CO3)C=C21,-5.9,5.7924251585
CS(=O)(=O)C,-2.7,4.707
